date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:58	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil.13d.delayed	(from https://palcacer.wixsite.com/palcacer/en/projects/les-musiques-du-roi-soleil)
15:22:59	3472/3472	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Jan%202026%2021:32:20%20GMT	https://static.wixstatic.com/media/f7ad3b_6527c7d3eb544bcea32f4b9662a9e3fa~mv2.jpeg/v1/fill/w_144,h_108,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/f7ad3b_6527c7d3eb544bcea32f4b9662a9e3fa~mv2.jpeg	/home/palcacer/websites/pedroalcacer.com/static.wixstatic.com/media/f7ad3b_6527c7d3eb544bcea32f4b9662a9e3fa_mv2.jpeg/v1/fill/w_144,h_108,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/f7ad3b_6527c7d3eb544bcea32f4b9662a9e3fa_mv2.jpg	(from https://palcacer.wixsite.com/palcacer/en/projects/les-musiques-du-roi-soleil)
15:23:00	487063/487063	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222ddba9a6b735a3b777799cda20baca03%22	https://palcacer.wixsite.com/palcacer/ca/instrumentos/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/t.13f.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:01	487309/487309	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b537a34380a4cb57e4f81d1fc7ed2715%22	https://palcacer.wixsite.com/palcacer/ca/instrumentos/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/e.140.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:01	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista.141.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:01	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista.142.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:02	487447/487447	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22bc764478becbc2e4f1a5aefbd164e9bf%22	https://palcacer.wixsite.com/palcacer/ca/instrumentos/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/robots.143.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:02	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:02%20GMT	https://palcacer.wixsite.com/palcacer/ca/instrumentos/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/sitemap.144.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:04	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:04%20GMT	https://palcacer.wixsite.com/palcacer/ca/instrumentos/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/feed.145.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca.147.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-barroca)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca.148.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-barroca)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/tiorba	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/tiorba.149.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/tiorba)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/tiorba	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/tiorba.14a.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/tiorba)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/arciliuto	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/arciliuto.14b.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/arciliuto)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/arciliuto	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/arciliuto.14c.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/arciliuto)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale.14d.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/liuto-rinascimentale)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale.14e.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/liuto-rinascimentale)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/vihuela	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/vihuela.14f.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/vihuela)
15:23:06	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/vihuela	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/vihuela.150.delayed	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/vihuela)
15:23:08	487127/487127	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ff9ebae480a010f9919e301b3bf9732e%22	https://palcacer.wixsite.com/palcacer/ca/projects-1/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/t.151.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:08	414452/414452	---MCZ	200	added ('OK')	text/html	etag:W/%221a4a7a5e9a077fe84f051c8719bb1dec%22	https://palcacer.wixsite.com/palcacer/ca/instrumentos/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/instrumentos/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/ca/instrumentos/guitarra-renacentista)
15:23:09	487249/487249	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225500a74868f795754b0052323d3a9b29%22	https://palcacer.wixsite.com/palcacer/ca/projects-1/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/e.152.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:09	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica.153.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:09	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica.154.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:11	487622/487622	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22167cd5f78d7ed61347566833aeadf4ef%22	https://palcacer.wixsite.com/palcacer/ca/projects-1/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/robots.155.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:11	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:11%20GMT	https://palcacer.wixsite.com/palcacer/ca/projects-1/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/sitemap.156.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:12	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:12%20GMT	https://palcacer.wixsite.com/palcacer/ca/projects-1/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/feed.157.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tres-territorios	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tres-territorios.159.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/tres-territorios)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tres-territorios	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tres-territorios.15a.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/tres-territorios)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas.15b.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/dos-peninsulas)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas.15c.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/dos-peninsulas)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...15d.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/una-storia-fra-le-corde...)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...15e.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/una-storia-fra-le-corde...)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala.15f.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/tanyer-de-gala)
15:23:14	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala.160.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/tanyer-de-gala)
15:23:15	392835/392835	---MCZ	200	added ('OK')	text/html	etag:W/%22f68db36b7974705c3f563270120633a7%22	https://palcacer.wixsite.com/palcacer/ca/projects-1/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects-1/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/ca/projects-1/bologna-liutistica)
15:23:15	486912/486912	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22037eb393d8d5791548c133265005a6f1%22	https://palcacer.wixsite.com/palcacer/ca/projects/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/t.161.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:17	487041/487041	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22289f4d25658c1724a42e6e64abf4e8a5%22	https://palcacer.wixsite.com/palcacer/ca/projects/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/e.162.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/anima-shirvani	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/anima-shirvani.163.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:17	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/anima-shirvani	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/anima-shirvani.164.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:21	487480/487480	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ebb8f8ccea39b5e484a318da0a42c8de%22	https://palcacer.wixsite.com/palcacer/ca/projects/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/robots.165.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:23	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:22%20GMT	https://palcacer.wixsite.com/palcacer/ca/projects/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/sitemap.166.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:24	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:24%20GMT	https://palcacer.wixsite.com/palcacer/ca/projects/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/feed.167.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/caravelle-della-musica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/caravelle-della-musica.169.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/caravelle-della-musica)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/caravelle-della-musica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/caravelle-della-musica.16a.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/caravelle-della-musica)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/volcania-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/volcania-.16b.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/volcania-)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/volcania-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/volcania-.16c.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/volcania-)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-.16d.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/arlecchino-innamorato-)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/arlecchino-innamorato-.16e.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/arlecchino-innamorato-)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil.16f.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/les-musiques-du-roi-soleil)
15:23:25	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects/les-musiques-du-roi-soleil.170.delayed	(from https://palcacer.wixsite.com/palcacer/ca/projects/les-musiques-du-roi-soleil)
15:23:30	415048/415048	---MCZ	200	added ('OK')	text/html	etag:W/%22d12ae095372a98393d52e7b436204c3d%22	https://palcacer.wixsite.com/palcacer/ca/projects/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/ca/projects/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/ca/projects/anima-shirvani)
15:23:30	486829/486829	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224599c1f80fc02d30b573bc44e22657c0%22	https://palcacer.wixsite.com/palcacer/de/instrumentos/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/t.171.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:33	486973/486973	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2203fb9fcc77a7259b0438a0af203e9c42%22	https://palcacer.wixsite.com/palcacer/de/instrumentos/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/e.172.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:33	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista.173.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:33	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-renacentista.174.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:34	487369/487369	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22fb6101722862d5b2c7e1f938725aafcd%22	https://palcacer.wixsite.com/palcacer/de/instrumentos/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/robots.175.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:37	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:36%20GMT	https://palcacer.wixsite.com/palcacer/de/instrumentos/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/sitemap.176.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:38	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:38%20GMT	https://palcacer.wixsite.com/palcacer/de/instrumentos/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/feed.177.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca.179.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-barroca)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/guitarra-barroca.17a.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-barroca)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/tiorba	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/tiorba.17b.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/tiorba)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/tiorba	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/tiorba.17c.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/tiorba)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/arciliuto	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/arciliuto.17d.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/arciliuto)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/arciliuto	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/arciliuto.17e.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/arciliuto)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale.17f.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/liuto-rinascimentale)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/liuto-rinascimentale.180.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/liuto-rinascimentale)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/vihuela	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/vihuela.181.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/vihuela)
15:23:40	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/instrumentos/vihuela	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/instrumentos/vihuela.182.delayed	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/vihuela)
15:23:41	393034/393034	---MCZ	200	added ('OK')	text/html	etag:W/%22ea775e8b84fb2ffb7d731eb83b5332bf%22	https://palcacer.wixsite.com/palcacer/de/instrumentos/decodeURIComponent(e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/instrumentos/decodeURIComponent(e.html	(from https://palcacer.wixsite.com/palcacer/de/instrumentos/guitarra-renacentista)
15:23:41	486924/486924	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2227bef951e5fdc66dab1d3230b675d5f8%22	https://palcacer.wixsite.com/palcacer/de/projects-1/t	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects-1/t.183.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:42	487173/487173	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22f06ebdf1a7d2d9206fe25cb7a3d77e21%22	https://palcacer.wixsite.com/palcacer/de/projects-1/e	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects-1/e.184.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:42	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica.185.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:42	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/bologna-liutistica.186.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:45	487050/487050	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222ae1a5470741edd8f26eaae4fd013c08%22	https://palcacer.wixsite.com/palcacer/de/projects-1/robots.txt	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects-1/robots.187.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:46	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:45%20GMT	https://palcacer.wixsite.com/palcacer/de/projects-1/sitemap.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects-1/sitemap.188.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:47	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jan%202026%2014:23:47%20GMT	https://palcacer.wixsite.com/palcacer/de/projects-1/feed.xml	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/de/projects-1/feed.189.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/bologna-liutistica)
15:23:48	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas.18b.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/dos-peninsulas)
15:23:48	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/dos-peninsulas.18c.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/dos-peninsulas)
15:23:48	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...18d.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/una-storia-fra-le-corde...)
15:23:48	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/una-storia-fra-le-corde...18e.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/una-storia-fra-le-corde...)
15:23:48	0/-1	---M--	302	error ('')			https://palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala	/home/palcacer/websites/pedroalcacer.com/palcacer.wixsite.com/palcacer/projects-1/tanyer-de-gala.18f.delayed	(from https://palcacer.wixsite.com/palcacer/de/projects-1/tanyer-de-gala)
